sample-id	study-id	author	sample-name	condition1	condition2	condition3	mix1	mix2	type	absolute-filepath	forward-absolute-filepath	reverse-absolute-filepath
SRR8450580	SRP179931	SAFARIC_2020	L5_160121	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450580_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450580_2.fastq.gz
SRR8450581	SRP179931	SAFARIC_2020	L3_160121	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450581_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450581_2.fastq.gz
SRR8450582	SRP179931	SAFARIC_2020	L3_160121	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450582_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450582_2.fastq.gz
SRR8450583	SRP179931	SAFARIC_2020	L2_160121	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450583_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450583_2.fastq.gz
SRR8450584	SRP179931	SAFARIC_2020	L2_160121	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450584_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450584_2.fastq.gz
SRR8450585	SRP179931	SAFARIC_2020	L5_160504	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450585_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450585_2.fastq.gz
SRR8450586	SRP179931	SAFARIC_2020	L5_160504	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450586_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450586_2.fastq.gz
SRR8450587	SRP179931	SAFARIC_2020	L1_160608	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450587_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450587_2.fastq.gz
SRR8450588	SRP179931	SAFARIC_2020	L1_160608	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450588_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450588_2.fastq.gz
SRR8450589	SRP179931	SAFARIC_2020	L2_160608	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450589_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450589_2.fastq.gz
SRR8450590	SRP179931	SAFARIC_2020	L2_160608	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450590_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450590_2.fastq.gz
SRR8450591	SRP179931	SAFARIC_2020	L2_160413	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450591_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450591_2.fastq.gz
SRR8450592	SRP179931	SAFARIC_2020	L2_160413	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450592_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450592_2.fastq.gz
SRR8450529	SRP179931	SAFARIC_2020	L2_160706	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450529_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450529_2.fastq.gz
SRR8450530	SRP179931	SAFARIC_2020	L2_160810	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450530_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450530_2.fastq.gz
SRR8450531	SRP179931	SAFARIC_2020	L3_160608	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450531_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450531_2.fastq.gz
SRR8450532	SRP179931	SAFARIC_2020	L1_160810	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450532_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450532_2.fastq.gz
SRR8450538	SRP179931	SAFARIC_2020	L2_160706	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450538_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450538_2.fastq.gz
SRR8450539	SRP179931	SAFARIC_2020	L3_160706	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450539_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450539_2.fastq.gz
SRR8450540	SRP179931	SAFARIC_2020	L3_160706	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450540_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450540_2.fastq.gz
SRR8450541	SRP179931	SAFARIC_2020	L5_160706	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450541_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450541_2.fastq.gz
SRR8450542	SRP179931	SAFARIC_2020	L5_160706	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450542_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450542_2.fastq.gz
SRR8450543	SRP179931	SAFARIC_2020	L5_160907	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450543_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450543_2.fastq.gz
SRR8450572	SRP179931	SAFARIC_2020	L3_160608	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450572_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450572_2.fastq.gz
SRR8450573	SRP179931	SAFARIC_2020	L1_160907	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450573_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450573_2.fastq.gz
SRR8450574	SRP179931	SAFARIC_2020	L1_160907	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450574_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450574_2.fastq.gz
SRR8450575	SRP179931	SAFARIC_2020	L5_160810	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450575_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450575_2.fastq.gz
SRR8450576	SRP179931	SAFARIC_2020	L5_160810	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450576_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450576_2.fastq.gz
SRR8450577	SRP179931	SAFARIC_2020	L1_160413	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450577_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450577_2.fastq.gz
SRR8450578	SRP179931	SAFARIC_2020	L1_160413	SYNTHETIC					PAIRED-END		/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450578_1.fastq.gz	/home/ubuntu/biogas/samples/SAFARIC_2020/SRR8450578_2.fastq.gz
SRR2065167	SRP058618	DZIEWIT_2015	MIMARKS.survey,MIGS/MIMS/MIMARKS.wastewater	SYNTHETIC	METHANOGENIC_ARCHAEA				PAIRED-END		/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2065167_1.fastq.gz	/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2065167_2.fastq.gz
SRR2046292	SRP058618	DZIEWIT_2015	MIMARKS.survey,MIGS/MIMS/MIMARKS.wastewater	SYNTHETIC	METHANOGENIC_ARCHAEA				PAIRED-END		/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046292_1.fastq.gz	/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046292_2.fastq.gz
SRR2046299	SRP058618	DZIEWIT_2015	MIMARKS.survey,MIGS/MIMS/MIMARKS.wastewater	SYNTHETIC	METHANOGENIC_ARCHAEA				PAIRED-END		/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046299_1.fastq.gz	/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046299_2.fastq.gz
SRR2046304	SRP058618	DZIEWIT_2015	MIMARKS.survey,MIGS/MIMS/MIMARKS.wastewater	SYNTHETIC	METHANOGENIC_ARCHAEA				PAIRED-END		/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046304_1.fastq.gz	/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046304_2.fastq.gz
SRR2046339	SRP058618	DZIEWIT_2015	MIMARKS.survey,MIGS/MIMS/MIMARKS.wastewater	SYNTHETIC	METHANOGENIC_ARCHAEA				PAIRED-END		/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046339_1.fastq.gz	/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046339_2.fastq.gz
SRR2046406	SRP058618	DZIEWIT_2015	MIMARKS.survey,MIGS/MIMS/MIMARKS.wastewater	SYNTHETIC	METHANOGENIC_ARCHAEA				PAIRED-END		/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046406_1.fastq.gz	/home/ubuntu/biogas/samples/DZIEWIT_2015/SRR2046406_2.fastq.gz
ERR2809904	ERP107536	CHIAROTTI_2018	SAMEA4934127	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809904_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809904_2.fastq.gz
ERR2809905	ERP107536	CHIAROTTI_2018	SAMEA4934128	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809905_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809905_2.fastq.gz
ERR2809906	ERP107536	CHIAROTTI_2018	SAMEA4934129	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809906_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809906_2.fastq.gz
ERR2809907	ERP107536	CHIAROTTI_2018	SAMEA4934130	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809907_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809907_2.fastq.gz
ERR2809908	ERP107536	CHIAROTTI_2018	SAMEA4934131	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809908_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809908_2.fastq.gz
ERR2809909	ERP107536	CHIAROTTI_2018	SAMEA4934132	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809909_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809909_2.fastq.gz
ERR2809910	ERP107536	CHIAROTTI_2018	SAMEA4934133	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809910_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809910_2.fastq.gz
ERR2809911	ERP107536	CHIAROTTI_2018	SAMEA4934134	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809911_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809911_2.fastq.gz
ERR2809912	ERP107536	CHIAROTTI_2018	SAMEA4934135	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809912_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809912_2.fastq.gz
ERR2809914	ERP107536	CHIAROTTI_2018	SAMEA4934137	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809914_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809914_2.fastq.gz
ERR2809915	ERP107536	CHIAROTTI_2018	SAMEA4934138	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809915_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809915_2.fastq.gz
ERR2809916	ERP107536	CHIAROTTI_2018	SAMEA4934139	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809916_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809916_2.fastq.gz
ERR2809917	ERP107536	CHIAROTTI_2018	SAMEA4934140	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809917_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809917_2.fastq.gz
ERR2809918	ERP107536	CHIAROTTI_2018	SAMEA4934141	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809918_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809918_2.fastq.gz
ERR2809919	ERP107536	CHIAROTTI_2018	SAMEA4934142	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809919_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809919_2.fastq.gz
ERR2809920	ERP107536	CHIAROTTI_2018	SAMEA4934143	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809920_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809920_2.fastq.gz
ERR2809921	ERP107536	CHIAROTTI_2018	SAMEA4934144	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809921_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809921_2.fastq.gz
ERR2809922	ERP107536	CHIAROTTI_2018	SAMEA4934145	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809922_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809922_2.fastq.gz
ERR2809923	ERP107536	CHIAROTTI_2018	SAMEA4934146	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809923_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809923_2.fastq.gz
ERR2809924	ERP107536	CHIAROTTI_2018	SAMEA4934147	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809924_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809924_2.fastq.gz
ERR2809925	ERP107536	CHIAROTTI_2018	SAMEA4934148	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809925_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809925_2.fastq.gz
ERR2809926	ERP107536	CHIAROTTI_2018	SAMEA4934149	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809926_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809926_2.fastq.gz
ERR2809927	ERP107536	CHIAROTTI_2018	SAMEA4934150	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809927_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809927_2.fastq.gz
ERR2809928	ERP107536	CHIAROTTI_2018	SAMEA4934151	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809928_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809928_2.fastq.gz
ERR2809929	ERP107536	CHIAROTTI_2018	SAMEA4934152	MANURE	BUFALLO_SLUDGE_AND_RUMEN				PAIRED-END		/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809929_1.fastq.gz	/home/ubuntu/biogas/samples/CHIAROTTI_2018/ERR2809929_2.fastq.gz
SRR6067580	SRP080089	GABY_2017	TDS3T6	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067580_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067580_2.fastq.gz
SRR6067581	SRP080089	GABY_2017	TDS4T6	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067581_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067581_2.fastq.gz
SRR6067582	SRP080089	GABY_2017	TDS4T5	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067582_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067582_2.fastq.gz
SRR6067583	SRP080089	GABY_2017	TDS4T4	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067583_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067583_2.fastq.gz
SRR6067584	SRP080089	GABY_2017	TDS3T4	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067584_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067584_2.fastq.gz
SRR6067585	SRP080089	GABY_2017	TDS3T5	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067585_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067585_2.fastq.gz
SRR6067586	SRP080089	GABY_2017	TDS3T2	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067586_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067586_2.fastq.gz
SRR6067587	SRP080089	GABY_2017	TDS3T3	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067587_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067587_2.fastq.gz
SRR6067588	SRP080089	GABY_2017	MDS4T6	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067588_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067588_2.fastq.gz
SRR6067589	SRP080089	GABY_2017	TDS3T1	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067589_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067589_2.fastq.gz
SRR6067590	SRP080089	GABY_2017	MDS4T4	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067590_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067590_2.fastq.gz
SRR6067591	SRP080089	GABY_2017	MDS4T5	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067591_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067591_2.fastq.gz
SRR6067592	SRP080089	GABY_2017	MDS4T2	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067592_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067592_2.fastq.gz
SRR6067593	SRP080089	GABY_2017	MDS4T3	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067593_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067593_2.fastq.gz
SRR6067594	SRP080089	GABY_2017	MDS2T5	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067594_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067594_2.fastq.gz
SRR6067595	SRP080089	GABY_2017	MDS2T6	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067595_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067595_2.fastq.gz
SRR6067596	SRP080089	GABY_2017	TDS1T1	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067596_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067596_2.fastq.gz
SRR6067597	SRP080089	GABY_2017	TDS1T2	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067597_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067597_2.fastq.gz
SRR6067598	SRP080089	GABY_2017	TDS1T3	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067598_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067598_2.fastq.gz
SRR6067599	SRP080089	GABY_2017	TDS1T4	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067599_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067599_2.fastq.gz
SRR6067600	SRP080089	GABY_2017	TDS1T5	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067600_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067600_2.fastq.gz
SRR6067601	SRP080089	GABY_2017	TDS2T1	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067601_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067601_2.fastq.gz
SRR6067602	SRP080089	GABY_2017	TDS2T2	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067602_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067602_2.fastq.gz
SRR6067603	SRP080089	GABY_2017	TDS2T3	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067603_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067603_2.fastq.gz
SRR6067604	SRP080089	GABY_2017	MDS1T5	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067604_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067604_2.fastq.gz
SRR6067605	SRP080089	GABY_2017	MDS1T6	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067605_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067605_2.fastq.gz
SRR6067606	SRP080089	GABY_2017	MDS2T1	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067606_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067606_2.fastq.gz
SRR6067607	SRP080089	GABY_2017	MDS2T2	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067607_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067607_2.fastq.gz
SRR6067608	SRP080089	GABY_2017	MDS1T1	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067608_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067608_2.fastq.gz
SRR6067609	SRP080089	GABY_2017	MDS1T2	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067609_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067609_2.fastq.gz
SRR6067610	SRP080089	GABY_2017	MDS1T3	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067610_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067610_2.fastq.gz
SRR6067611	SRP080089	GABY_2017	MDS1T4	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067611_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067611_2.fastq.gz
SRR6067612	SRP080089	GABY_2017	MDS2T3	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067612_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067612_2.fastq.gz
SRR6067613	SRP080089	GABY_2017	MDS2T4	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067613_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067613_2.fastq.gz
SRR6067614	SRP080089	GABY_2017	MDS4T1	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067614_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067614_2.fastq.gz
SRR6067615	SRP080089	GABY_2017	MDS3T6	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067615_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067615_2.fastq.gz
SRR6067616	SRP080089	GABY_2017	MDS3T3	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067616_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067616_2.fastq.gz
SRR6067617	SRP080089	GABY_2017	MDS3T2	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067617_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067617_2.fastq.gz
SRR6067618	SRP080089	GABY_2017	MDS3T5	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067618_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067618_2.fastq.gz
SRR6067619	SRP080089	GABY_2017	MDS3T4	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067619_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067619_2.fastq.gz
SRR6067620	SRP080089	GABY_2017	TDS2T5	FOODWASTE					PAIRED-END		/home/ubuntu/biogas/samples/GABY_2017/SRR6067620_1.fastq.gz	/home/ubuntu/biogas/samples/GABY_2017/SRR6067620_2.fastq.gz
