sample-id	study-id	author	sample-name	condition1	condition2	condition3	mix1	mix2	type	absolute-filepath	forward-absolute-filepath	reverse-absolute-filepath
SRR14300701	SRP315877	SINGH_2021	C4-71_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300701_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300701_2.fastq.gz
SRR14300705	SRP315877	SINGH_2021	C4-75_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300705_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300705_2.fastq.gz
SRR14300706	SRP315877	SINGH_2021	C4-76_L001_R2_001.fastq.gz	MANURE	MANURE				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300706_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300706_2.fastq.gz
SRR14300715	SRP315877	SINGH_2021	C5-01_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300715_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300715_2.fastq.gz
SRR14300716	SRP315877	SINGH_2021	C5-03_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300716_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300716_2.fastq.gz
SRR14300718	SRP315877	SINGH_2021	C5-05_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300718_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300718_2.fastq.gz
SRR14300722	SRP315877	SINGH_2021	C5-08_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300722_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300722_2.fastq.gz
SRR14300724	SRP315877	SINGH_2021	C5-10_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300724_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300724_2.fastq.gz
SRR14300725	SRP315877	SINGH_2021	C5-12_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300725_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300725_2.fastq.gz
SRR14300726	SRP315877	SINGH_2021	C5-11_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300726_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300726_2.fastq.gz
SRR14300727	SRP315877	SINGH_2021	C5-13_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300727_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300727_2.fastq.gz
SRR14300728	SRP315877	SINGH_2021	C5-14_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300728_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300728_2.fastq.gz
SRR14300729	SRP315877	SINGH_2021	C5-15_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300729_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300729_2.fastq.gz
SRR14300730	SRP315877	SINGH_2021	C6-55_S92_L001_R2_001.fastq.gz	SILAGE	Green_waste				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300730_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300730_2.fastq.gz
SRR14300731	SRP315877	SINGH_2021	C5-16_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300731_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300731_2.fastq.gz
SRR14300732	SRP315877	SINGH_2021	C5-17_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300732_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300732_2.fastq.gz
SRR14300733	SRP315877	SINGH_2021	C5-18_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300733_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300733_2.fastq.gz
SRR14300736	SRP315877	SINGH_2021	C5-22_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300736_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300736_2.fastq.gz
SRR14300737	SRP315877	SINGH_2021	C5-21_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300737_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300737_2.fastq.gz
SRR14300738	SRP315877	SINGH_2021	C5-23_S1_L001_R2_001.fastq.gz	FOODWASTE	High_ammonium-nitrogen_conditions				PAIRED-END		/home/ubuntu/biogas/samples/SINGH_2021/SRR14300738_1.fastq.gz	/home/ubuntu/biogas/samples/SINGH_2021/SRR14300738_2.fastq.gz
SRR6173195	SRP119953	AHLBERG_2018	Sample_N1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173195_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173195_2.fastq.gz
SRR6173196	SRP119953	AHLBERG_2018	Sample_M3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173196_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173196_2.fastq.gz
SRR6173197	SRP119953	AHLBERG_2018	Sample_K2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173197_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173197_2.fastq.gz
SRR6173198	SRP119953	AHLBERG_2018	Sample_K1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173198_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173198_2.fastq.gz
SRR6173199	SRP119953	AHLBERG_2018	Sample_L1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173199_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173199_2.fastq.gz
SRR6173200	SRP119953	AHLBERG_2018	Sample_K3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173200_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173200_2.fastq.gz
SRR6173201	SRP119953	AHLBERG_2018	Sample_L3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173201_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173201_2.fastq.gz
SRR6173202	SRP119953	AHLBERG_2018	Sample_L2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173202_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173202_2.fastq.gz
SRR6173203	SRP119953	AHLBERG_2018	Sample_M2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173203_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173203_2.fastq.gz
SRR6173204	SRP119953	AHLBERG_2018	Sample_M1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173204_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173204_2.fastq.gz
SRR6173206	SRP119953	AHLBERG_2018	Sample_E1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173206_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173206_2.fastq.gz
SRR6173207	SRP119953	AHLBERG_2018	Sample_D3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173207_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173207_2.fastq.gz
SRR6173208	SRP119953	AHLBERG_2018	Sample_D2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173208_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173208_2.fastq.gz
SRR6173209	SRP119953	AHLBERG_2018	Sample_F3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173209_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173209_2.fastq.gz
SRR6173210	SRP119953	AHLBERG_2018	Sample_F2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173210_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173210_2.fastq.gz
SRR6173211	SRP119953	AHLBERG_2018	Sample_F1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173211_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173211_2.fastq.gz
SRR6173212	SRP119953	AHLBERG_2018	Sample_E3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173212_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173212_2.fastq.gz
SRR6173213	SRP119953	AHLBERG_2018	Sample_S3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173213_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173213_2.fastq.gz
SRR6173214	SRP119953	AHLBERG_2018	Sample_G2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173214_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173214_2.fastq.gz
SRR6173215	SRP119953	AHLBERG_2018	Sample_G1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173215_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173215_2.fastq.gz
SRR6173216	SRP119953	AHLBERG_2018	Sample_R3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173216_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173216_2.fastq.gz
SRR6173217	SRP119953	AHLBERG_2018	Sample_R2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173217_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173217_2.fastq.gz
SRR6173218	SRP119953	AHLBERG_2018	Sample_R1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173218_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173218_2.fastq.gz
SRR6173219	SRP119953	AHLBERG_2018	Sample_Q3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173219_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173219_2.fastq.gz
SRR6173220	SRP119953	AHLBERG_2018	Sample_D1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173220_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173220_2.fastq.gz
SRR6173221	SRP119953	AHLBERG_2018	Sample_C3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173221_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173221_2.fastq.gz
SRR6173222	SRP119953	AHLBERG_2018	Sample_A2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173222_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173222_2.fastq.gz
SRR6173223	SRP119953	AHLBERG_2018	Sample_A1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173223_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173223_2.fastq.gz
SRR6173224	SRP119953	AHLBERG_2018	Sample_B1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173224_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173224_2.fastq.gz
SRR6173225	SRP119953	AHLBERG_2018	Sample_A3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173225_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173225_2.fastq.gz
SRR6173226	SRP119953	AHLBERG_2018	Sample_B3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173226_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173226_2.fastq.gz
SRR6173227	SRP119953	AHLBERG_2018	Sample_B2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173227_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173227_2.fastq.gz
SRR6173228	SRP119953	AHLBERG_2018	Sample_C2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173228_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173228_2.fastq.gz
SRR6173229	SRP119953	AHLBERG_2018	Sample_C1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173229_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173229_2.fastq.gz
SRR6173230	SRP119953	AHLBERG_2018	Sample_S2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173230_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173230_2.fastq.gz
SRR6173232	SRP119953	AHLBERG_2018	Sample_J3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173232_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173232_2.fastq.gz
SRR6173233	SRP119953	AHLBERG_2018	Sample_S1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173233_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173233_2.fastq.gz
SRR6173234	SRP119953	AHLBERG_2018	Sample_H2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173234_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173234_2.fastq.gz
SRR6173235	SRP119953	AHLBERG_2018	Sample_H3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173235_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173235_2.fastq.gz
SRR6173236	SRP119953	AHLBERG_2018	Sample_G3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173236_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173236_2.fastq.gz
SRR6173237	SRP119953	AHLBERG_2018	Sample_H1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173237_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173237_2.fastq.gz
SRR6173238	SRP119953	AHLBERG_2018	Sample_I3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173238_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173238_2.fastq.gz
SRR6173239	SRP119953	AHLBERG_2018	Sample_J1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173239_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173239_2.fastq.gz
SRR6173240	SRP119953	AHLBERG_2018	Sample_I1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173240_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173240_2.fastq.gz
SRR6173241	SRP119953	AHLBERG_2018	Sample_I2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173241_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173241_2.fastq.gz
SRR6173242	SRP119953	AHLBERG_2018	Sample_Q1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173242_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173242_2.fastq.gz
SRR6173244	SRP119953	AHLBERG_2018	Sample_N2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173244_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173244_2.fastq.gz
SRR6173246	SRP119953	AHLBERG_2018	Sample_O1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173246_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173246_2.fastq.gz
SRR6173247	SRP119953	AHLBERG_2018	Sample_O2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173247_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173247_2.fastq.gz
SRR6173248	SRP119953	AHLBERG_2018	Sample_O3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173248_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173248_2.fastq.gz
SRR6173249	SRP119953	AHLBERG_2018	Sample_P1	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173249_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173249_2.fastq.gz
SRR6173250	SRP119953	AHLBERG_2018	Sample_P2	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173250_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173250_2.fastq.gz
SRR6173251	SRP119953	AHLBERG_2018	Sample_P3	MIXED	MANURE	SILAGE	MANURE	SILAGE	PAIRED-END		/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173251_1.fastq.gz	/home/ubuntu/biogas/samples/AHLBERG_2018/SRR6173251_2.fastq.gz
SRR5808316	SRP111172	LIU_2017	Sample_T29	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808316_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808316_2.fastq.gz
SRR5808317	SRP111172	LIU_2017	Sample_T30	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808317_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808317_2.fastq.gz
SRR5808318	SRP111172	LIU_2017	Sample_T25	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808318_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808318_2.fastq.gz
SRR5808319	SRP111172	LIU_2017	Sample_T26	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808319_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808319_2.fastq.gz
SRR5808320	SRP111172	LIU_2017	Sample_T27	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808320_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808320_2.fastq.gz
SRR5808321	SRP111172	LIU_2017	Sample_T28	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808321_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808321_2.fastq.gz
SRR5808322	SRP111172	LIU_2017	Sample_T21	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808322_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808322_2.fastq.gz
SRR5808323	SRP111172	LIU_2017	Sample_T22	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808323_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808323_2.fastq.gz
SRR5808324	SRP111172	LIU_2017	Sample_T23	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808324_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808324_2.fastq.gz
SRR5808325	SRP111172	LIU_2017	Sample_T24	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808325_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808325_2.fastq.gz
SRR5808326	SRP111172	LIU_2017	Sample_T92	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808326_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808326_2.fastq.gz
SRR5808327	SRP111172	LIU_2017	Sample_T91	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808327_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808327_2.fastq.gz
SRR5808329	SRP111172	LIU_2017	Sample_T93	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808329_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808329_2.fastq.gz
SRR5808330	SRP111172	LIU_2017	Sample_T96	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808330_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808330_2.fastq.gz
SRR5808331	SRP111172	LIU_2017	Sample_T95	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808331_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808331_2.fastq.gz
SRR5808332	SRP111172	LIU_2017	Sample_T98	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808332_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808332_2.fastq.gz
SRR5808333	SRP111172	LIU_2017	Sample_T97	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808333_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808333_2.fastq.gz
SRR5808334	SRP111172	LIU_2017	Sample_T100	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808334_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808334_2.fastq.gz
SRR5808335	SRP111172	LIU_2017	Sample_T99	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808335_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808335_2.fastq.gz
SRR5808336	SRP111172	LIU_2017	Sample_T20	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808336_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808336_2.fastq.gz
SRR5808337	SRP111172	LIU_2017	Sample_T19	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808337_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808337_2.fastq.gz
SRR5808338	SRP111172	LIU_2017	Sample_T12	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808338_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808338_2.fastq.gz
SRR5808339	SRP111172	LIU_2017	Sample_T11	MIXED	MANURE	SILAGE			PAIRED-END		/home/ubuntu/biogas/samples/LIU_2017/SRR5808339_1.fastq.gz	/home/ubuntu/biogas/samples/LIU_2017/SRR5808339_2.fastq.gz
